0.1208411949837028 0.12744958675466547 {(-8.086514100418565,-9.359137698229908,24.681371678253296),(-8.215977097229187,-9.530830257487114,24.791695633824517)} {(-8.086514100418565,-9.359137698229908,24.681371678253296),(-8.215977097229187,-9.530830257487114,24.791695633824517),(-8.17344249034625,-9.561995763765362,24.62057781637995)}
0.1266909906477277 0.12747200602922876 {(-7.140199547714559,-6.867208805023377,25.77433511813148),(-7.090436013017532,-6.668642926697596,25.92365896426591)} {(-7.173359256604486,-6.783353078100969,25.97599459842654),(-7.140199547714559,-6.867208805023377,25.77433511813148),(-7.090436013017532,-6.668642926697596,25.92365896426591)}
0.1236600359213071 0.12774590010529346 {(5.840210358697382,8.62124469191828,18.226992487035385),(5.64703375664433,8.58184327261105,18.37631611715483)} {(5.751940144752393,8.75964744915894,18.320801763547905),(5.840210358697382,8.62124469191828,18.226992487035385),(5.64703375664433,8.58184327261105,18.37631611715483)}
0.11153514864560288 0.12790385345435784 {(-7.030771363597593,-6.856412694445877,25.506135760223263),(-7.019543209093278,-6.969282346937309,25.31405575703064)} {(-7.109168329777879,-7.071901467174411,25.401831810309336),(-7.030771363597593,-6.856412694445877,25.506135760223263),(-7.019543209093278,-6.969282346937309,25.31405575703064)}
0.12752333512476863 0.12791254224954202 {(-7.2348395218862835,-7.766020878640298,24.710419063101835),(-7.206697596958181,-7.86615240261465,24.477544603417456)} {(-7.2348395218862835,-7.766020878640298,24.710419063101835),(-7.29325684103342,-7.929780439855617,24.62266044842902),(-7.206697596958181,-7.86615240261465,24.477544603417456)}
0.10910266675882895 0.12814940367946792 {(-7.019543209093278,-6.969282346937309,25.31405575703064),(-7.020697089841586,-7.093871486228177,25.13491954487483)} {(-7.111314884880998,-7.191360605096993,25.233663716807047),(-7.019543209093278,-6.969282346937309,25.31405575703064),(-7.020697089841586,-7.093871486228177,25.13491954487483)}
0.1281787960981263 0.12827976408902864 {(-7.125136798595897,-7.32127509784968,25.079249447574114),(-7.020697089841586,-7.093871486228177,25.13491954487483)} {(-7.111314884880998,-7.191360605096993,25.233663716807047),(-7.125136798595897,-7.32127509784968,25.079249447574114),(-7.020697089841586,-7.093871486228177,25.13491954487483)}
0.1141595437872465 0.12830162802563877 {(-7.05441464088995,-6.755967922994017,25.70980571156049),(-7.030771363597593,-6.856412694445877,25.506135760223263)} {(-7.118787943019101,-6.963618351806454,25.58249264370573),(-7.05441464088995,-6.755967922994017,25.70980571156049),(-7.030771363597593,-6.856412694445877,25.506135760223263)}
0.10280419157372303 0.1284945257933404 {(-7.146281369665922,-7.694506106558249,24.573264171690592),(-7.206697596958181,-7.86615240261465,24.477544603417456)} {(-7.2348395218862835,-7.766020878640298,24.710419063101835),(-7.146281369665922,-7.694506106558249,24.573264171690592),(-7.206697596958181,-7.86615240261465,24.477544603417456)}
0.1205523381957728 0.12865981366140627 {(-7.451609038558875,-8.417217229135684,24.314917667515736),(-7.466191944894157,-8.564443183636714,24.124540877591258)} {(-7.451609038558875,-8.417217229135684,24.314917667515736),(-7.552757393920589,-8.609028510345013,24.305305800954166),(-7.466191944894157,-8.564443183636714,24.124540877591258)}
0.1282257433434619 0.12875766337866534 {(2.519704620177908,-0.29770931072525153,25.291838742270354),(2.542241516785501,-0.1331934298152916,25.096405945013466)} {(2.4705260777083744,-0.21680951685183836,25.07059716952622),(2.519704620177908,-0.29770931072525153,25.291838742270354),(2.542241516785501,-0.1331934298152916,25.096405945013466)}
0.11837775009279264 0.12877607597195218 {(-7.552757393920589,-8.609028510345013,24.305305800954166),(-7.580592933499076,-8.769146366141285,24.133141281207195)} {(-7.552757393920589,-8.609028510345013,24.305305800954166),(-7.662632527444014,-8.80264449810821,24.31929475848691),(-7.580592933499076,-8.769146366141285,24.133141281207195)}
0.1280713900702287 0.128831859332229 {(-7.173359256604486,-6.783353078100969,25.97599459842654),(-7.138721826182524,-6.595126270355606,26.14622985058612)} {(-7.218147759629557,-6.712717554833328,26.186048171160362),(-7.173359256604486,-6.783353078100969,25.97599459842654),(-7.138721826182524,-6.595126270355606,26.14622985058612)}
0.12319819587675178 0.12887345294355348 {(-7.905547362227309,-9.188938833682736,24.420292438916515),(-8.036861789390981,-9.378089829057442,24.50798282628355)} {(-7.961794300908615,-9.181934188241879,24.594439973700265),(-7.905547362227309,-9.188938833682736,24.420292438916515),(-8.036861789390981,-9.378089829057442,24.50798282628355)}
0.12308578685622179 0.1290537434259195 {(-7.359841034408161,-8.228627575327025,24.34740260611548),(-7.361172153034904,-8.362236599634826,24.14064840313334)} {(-7.359841034408161,-8.228627575327025,24.34740260611548),(-7.451609038558875,-8.417217229135684,24.314917667515736),(-7.361172153034904,-8.362236599634826,24.14064840313334)}
0.10694822166843758 0.12910848624666119 {(-7.020697089841586,-7.093871486228177,25.13491954487483),(-7.03413516580647,-7.229457404578928,24.970033022285776)} {(-7.125136798595897,-7.32127509784968,25.079249447574114),(-7.020697089841586,-7.093871486228177,25.13491954487483),(-7.03413516580647,-7.229457404578928,24.970033022285776)}
0.1168935497801437 0.12926458292977053 {(-7.090436013017532,-6.668642926697596,25.92365896426591),(-7.05441464088995,-6.755967922994017,25.70980571156049)} {(-7.140199547714559,-6.867208805023377,25.77433511813148),(-7.090436013017532,-6.668642926697596,25.92365896426591),(-7.05441464088995,-6.755967922994017,25.70980571156049)}
0.11667749109107826 0.12941044951580644 {(-7.662632527444014,-8.80264449810821,24.31929475848691),(-7.703644971681026,-8.97477065435926,24.167159576950294)} {(-7.662632527444014,-8.80264449810821,24.31929475848691),(-7.780501701683742,-8.996512378377174,24.357478699522147),(-7.703644971681026,-8.97477065435926,24.167159576950294)}
0.1258659567054577 0.1299452233731961 {(-7.278033365320996,-8.044548649943485,24.401921813679113),(-7.26618262197018,-8.163952439174656,24.180627323849855)} {(-7.278033365320996,-8.044548649943485,24.401921813679113),(-7.359841034408161,-8.228627575327025,24.34740260611548),(-7.26618262197018,-8.163952439174656,24.180627323849855)}
0.12498510530007712 0.13000793559183285 {(-8.215977097229187,-9.530830257487114,24.791695633824517),(-8.34911249589497,-9.695032943624042,24.925103091168573)} {(-8.215977097229187,-9.530830257487114,24.791695633824517),(-8.34911249589497,-9.695032943624042,24.925103091168573),(-8.314188818670067,-9.738562951104477,24.757854047546267)}
0.13039655156185384 0.13039717458625477 {(-7.150481892891416,-7.460893293835397,24.939802063029063),(-7.03413516580647,-7.229457404578928,24.970033022285776)} {(-7.125136798595897,-7.32127509784968,25.079249447574114),(-7.150481892891416,-7.460893293835397,24.939802063029063),(-7.03413516580647,-7.229457404578928,24.970033022285776)}
0.1142104545071969 0.13046654738340785 {(-7.361172153034904,-8.362236599634826,24.14064840313334),(-7.466191944894157,-8.564443183636714,24.124540877591258)} {(-7.451609038558875,-8.417217229135684,24.314917667515736),(-7.361172153034904,-8.362236599634826,24.14064840313334),(-7.466191944894157,-8.564443183636714,24.124540877591258)}
0.13044703498395854 0.1304884260319039 {(-7.187139063970071,-7.609423036812271,24.81648677714324),(-7.146281369665922,-7.694506106558249,24.573264171690592)} {(-7.187139063970071,-7.609423036812271,24.81648677714324),(-7.2348395218862835,-7.766020878640298,24.710419063101835),(-7.146281369665922,-7.694506106558249,24.573264171690592)}
0.11173398476174128 0.13056606913035512 {(-7.26618262197018,-8.163952439174656,24.180627323849855),(-7.361172153034904,-8.362236599634826,24.14064840313334)} {(-7.359841034408161,-8.228627575327025,24.34740260611548),(-7.26618262197018,-8.163952439174656,24.180627323849855),(-7.361172153034904,-8.362236599634826,24.14064840313334)}
0.1155628653873504 0.13056826356925044 {(-7.780501701683742,-8.996512378377174,24.357478699522147),(-7.834529901061198,-9.17958323129064,24.227151726444024)} {(-7.780501701683742,-8.996512378377174,24.357478699522147),(-7.905547362227309,-9.188938833682736,24.420292438916515),(-7.834529901061198,-9.17958323129064,24.227151726444024)}
0.1300323446412773 0.13067191160135694 {(-7.218147759629557,-6.712717554833328,26.186048171160362),(-7.19907432031489,-6.536101331175952,26.37598646657587)} {(-7.274363789502034,-6.655955428137676,26.403009032245603),(-7.218147759629557,-6.712717554833328,26.186048171160362),(-7.19907432031489,-6.536101331175952,26.37598646657587)}
0.11965995356642328 0.1307094240101705 {(-7.138721826182524,-6.595126270355606,26.14622985058612),(-7.090436013017532,-6.668642926697596,25.92365896426591)} {(-7.173359256604486,-6.783353078100969,25.97599459842654),(-7.138721826182524,-6.595126270355606,26.14622985058612),(-7.090436013017532,-6.668642926697596,25.92365896426591)}
0.10301476625433971 0.13078516784228367 {(-7.097171989079234,-7.530585935288068,24.68801004070073),(-7.146281369665922,-7.694506106558249,24.573264171690592)} {(-7.187139063970071,-7.609423036812271,24.81648677714324),(-7.097171989079234,-7.530585935288068,24.68801004070073),(-7.146281369665922,-7.694506106558249,24.573264171690592)}
0.10515945912019577 0.13084239228332803 {(-7.03413516580647,-7.229457404578928,24.970033022285776),(-7.059698936675131,-7.375291015953439,24.820657325526728)} {(-7.150481892891416,-7.460893293835397,24.939802063029063),(-7.03413516580647,-7.229457404578928,24.970033022285776),(-7.059698936675131,-7.375291015953439,24.820657325526728)}
0.11732960630595306 0.13092852620506543 {(-7.466191944894157,-8.564443183636714,24.124540877591258),(-7.580592933499076,-8.769146366141285,24.133141281207195)} {(-7.552757393920589,-8.609028510345013,24.305305800954166),(-7.466191944894157,-8.564443183636714,24.124540877591258),(-7.580592933499076,-8.769146366141285,24.133141281207195)}
0.10995033527942621 0.1312026544033905 {(-7.181797999248717,-7.970877923071847,24.243538146385056),(-7.26618262197018,-8.163952439174656,24.180627323849855)} {(-7.278033365320996,-8.044548649943485,24.401921813679113),(-7.181797999248717,-7.970877923071847,24.243538146385056),(-7.26618262197018,-8.163952439174656,24.180627323849855)}
0.1287890198483363 0.13130997442418885 {(-7.206697596958181,-7.86615240261465,24.477544603417456),(-7.181797999248717,-7.970877923071847,24.243538146385056)} {(-7.206697596958181,-7.86615240261465,24.477544603417456),(-7.278033365320996,-8.044548649943485,24.401921813679113),(-7.181797999248717,-7.970877923071847,24.243538146385056)}
0.13023676117565822 0.13132962656927286 {(2.819530035991606,-0.3638820400080675,25.984335149208064),(2.8273440340228877,-0.20348188191817312,25.7792566604151)} {(2.7568581037011786,-0.28676400146463893,25.754834764166812),(2.819530035991606,-0.3638820400080675,25.984335149208064),(2.8273440340228877,-0.20348188191817312,25.7792566604151)}
0.12762573456109352 0.13155407323609108 {(-8.036861789390981,-9.378089829057442,24.50798282628355),(-8.17344249034625,-9.561995763765362,24.62057781637995)} {(-8.086514100418565,-9.359137698229908,24.681371678253296),(-8.036861789390981,-9.378089829057442,24.50798282628355),(-8.17344249034625,-9.561995763765362,24.62057781637995)}
0.12101693729716685 0.13196949623299634 {(-7.580592933499076,-8.769146366141285,24.133141281207195),(-7.703644971681026,-8.97477065435926,24.167159576950294)} {(-7.662632527444014,-8.80264449810821,24.31929475848691),(-7.580592933499076,-8.769146366141285,24.133141281207195),(-7.703644971681026,-8.97477065435926,24.167159576950294)}
0.11513133177290853 0.1322477067194288 {(-7.905547362227309,-9.188938833682736,24.420292438916515),(-7.972334761092323,-9.381690743675595,24.31348869942129)} {(-7.905547362227309,-9.188938833682736,24.420292438916515),(-8.036861789390981,-9.378089829057442,24.50798282628355),(-7.972334761092323,-9.381690743675595,24.31348869942129)}
0.10888219703813279 0.1323388848295822 {(-7.108524584817045,-7.784175197244706,24.328358133614735),(-7.181797999248717,-7.970877923071847,24.243538146385056)} {(-7.206697596958181,-7.86615240261465,24.477544603417456),(-7.108524584817045,-7.784175197244706,24.328358133614735),(-7.181797999248717,-7.970877923071847,24.243538146385056)}
0.12238716189231262 0.1325525338902574 {(-7.19907432031489,-6.536101331175952,26.37598646657587),(-7.138721826182524,-6.595126270355606,26.14622985058612)} {(-7.218147759629557,-6.712717554833328,26.186048171160362),(-7.19907432031489,-6.536101331175952,26.37598646657587),(-7.138721826182524,-6.595126270355606,26.14622985058612)}
0.1290589702236562 0.1328899180750281 {(-8.34911249589497,-9.695032943624042,24.925103091168573),(-8.484758883768015,-9.849683832324905,25.081013422005856)} {(-8.34911249589497,-9.695032943624042,24.925103091168573),(-8.484758883768015,-9.849683832324905,25.081013422005856),(-8.457900350760475,-9.90559231950968,24.919304033817188)}
0.13248213455255514 0.13292873238265665 {(-7.274363789502034,-6.655955428137676,26.403009032245603),(-7.2712034146812705,-6.492244036054224,26.611322872485506)} {(-7.341716985457103,-6.613704294985297,26.625320403751765),(-7.274363789502034,-6.655955428137676,26.403009032245603),(-7.2712034146812705,-6.492244036054224,26.611322872485506)}
0.1317621798095662 0.13310387893464193 {(-7.146281369665922,-7.694506106558249,24.573264171690592),(-7.108524584817045,-7.784175197244706,24.328358133614735)} {(-7.146281369665922,-7.694506106558249,24.573264171690592),(-7.206697596958181,-7.86615240261465,24.477544603417456),(-7.108524584817045,-7.784175197244706,24.328358133614735)}
